TimeStamp;estação;região;Avg_precipitacao_total_hr;Max_temperatura_maxima;Min_temperatura_minima;Max_umidade_rel_max;Min_umidade_rel_min;seco;s;ne;n;sin
2017-09-30;Inverno;S;0.634827030395778;23.025;14.86667;96.17949;65.52381;33537;9524;9691;5363;58114
2017-09-30;Inverno;SECO;0.341229472487854;33.73333;17.26;95.0303;39.52174;33537;9524;9691;5363;58114
2018-09-01;Inverno;N;3.38614673702978e-02;35.71765;18.49286;92.08334;19.35294;34269;9780;9743;5305;59096
2018-09-01;Inverno;N/A;0;34.05;23.15;94.5;42;34269;9780;9743;5305;59096
2018-09-01;Inverno;NE;4.29433266229656e-02;35.47368;17.34565;93.71429;23.31579;34269;9780;9743;5305;59096
2018-09-01;Inverno;S;0.812863948897252;24.4;14.51622;96;58.47619;34269;9780;9743;5305;59096
2018-09-01;Inverno;SECO;3.46632652139912e-02;35.98846;14.53385;94.8;18.91304;34269;9780;9743;5305;59096
2018-09-02;Inverno;N;2.67841886729002e-02;36.58823;17.92;92.66666;17.58824;30830;8379;9032;5084;53325
2018-09-02;Inverno;N/A;4.16666672875484e-03;34.5;24.45;87;41;30830;8379;9032;5084;53325
2018-09-02;Inverno;NE;0.102423829594045;36.52105;17.48182;94.57143;23.68421;30830;8379;9032;5084;53325
2018-09-02;Inverno;S;0.941147688776255;18.72857;14.11111;97.5;83.42105;30830;8379;9032;5084;53325
2018-09-02;Inverno;SECO;0.140218948860032;34.17391;12.32703;95.8;18.69565;30830;8379;9032;5084;53325
2018-09-03;Inverno;N;5.57478630876479e-02;36.46471;19.18571;91.66666;20.88235;35791;10801;10254;5579;62425
2018-09-03;Inverno;N/A;1.62499997982134;31.55;21.3;96;57;35791;10801;10254;5579;62425
2018-09-03;Inverno;NE;1.00594712445551e-02;36.71111;17.61522;95.85714;25.27778;35791;10801;10254;5579;62425
2018-09-03;Inverno;S;0.669550649563058;16.65;12.03158;97.77778;75.71429;35791;10801;10254;5579;62425
2018-09-03;Inverno;SECO;3.31965237584275e-02;30.96308;10.10556;93.88889;21.6;35791;10801;10254;5579;62425
2018-09-04;Inverno;N;6.54268657206558e-02;35.88235;20.10667;91.92308;25.76471;35546;11002;10550;5476;62574
2018-09-04;Inverno;N/A;0;33.5;23.55;93.5;46.5;35546;11002;10550;5476;62574
2018-09-04;Inverno;NE;7.88800139465214e-04;37.48333;18.7413;92.85714;24.33333;35546;11002;10550;5476;62574
2018-09-04;Inverno;S;0.201541310111578;20.07391;9.380555;97.16666;42.82609;35546;11002;10550;5476;62574
2018-09-04;Inverno;SECO;4.87920467392541e-02;31.18333;11.72353;92.97222;20;35546;11002;10550;5476;62574
2018-09-05;Inverno;N;6.10280567159255e-02;34.65294;20.68571;92.66666;28.82353;35134;10894;10580;5287;61894
2018-09-05;Inverno;N/A;2.10416665238639;28.25;22.35;95;70.5;35134;10894;10580;5287;61894
2018-09-05;Inverno;NE;1.68341267247645e-02;35.63;19.01667;92.85714;32.23077;35134;10894;10580;5287;61894
2018-09-05;Inverno;S;6.87107990961522e-03;21.26957;6.241177;96.13513;35.43478;35134;10894;10580;5287;61894
2018-09-05;Inverno;SECO;3.70217315813837e-02;33.03333;9.271428;93;17.34783;35134;10894;10580;5287;61894
2018-09-06;Inverno;N;0.155969543883111;35.62353;21.39286;93.15385;28.82353;35254;10797;10536;5204;61792
2018-09-06;Inverno;N/A;1.66666669150194e-02;32.9;22.9;93;48;35254;10797;10536;5204;61792
2018-09-06;Inverno;NE;3.90664126607589e-02;33.19333;20.29231;92.28571;36.625;35254;10797;10536;5204;61792
2018-09-06;Inverno;S;1.90091691911221e-03;24.11739;7.788235;88.94118;31.69565;35254;10797;10536;5204;61792
2018-09-06;Inverno;SECO;1.22840587573592e-03;35.024;10.00571;92.4;15.26087;35254;10797;10536;5204;61792
2018-09-07;Inverno;N;0.123930586028534;34.3647;22.21875;95;33.88235;31854;8949;9556;4856;55214
2018-09-07;Inverno;N/A;0.549999992052714;32.55;23.1;95.5;53;31854;8949;9556;4856;55214
2018-09-07;Inverno;NE;4.05650039368387e-02;35.43333;20.30455;92.85714;27.05556;31854;8949;9556;4856;55214
2018-09-07;Inverno;S;8.99644697912865e-04;27.07391;10.12353;85.28947;27.91304;31854;8949;9556;4856;55214
2018-09-07;Inverno;SECO;1.51388428251569e-03;36.64;12.12;92.66666;16.97297;31854;8949;9556;4856;55214
2018-09-08;Inverno;N;0.229145123747488;35.91177;21.2;94.84615;23.41176;31584;8687;9561;4876;54709
2018-09-08;Inverno;N/A;0.100000000248353;32.3;23.4;92;52;31584;8687;9561;4876;54709
2018-09-08;Inverno;NE;3.77551781954632e-02;35.53889;18.69773;89.42857;25.88889;31584;8687;9561;4876;54709
2018-09-08;Inverno;S;1.64779941810088e-03;27.72727;10.92222;88.88889;30.04545;31584;8687;9561;4876;54709
2018-09-08;Inverno;SECO;4.53295364665488e-04;36.81667;12.34545;92.4;14.91304;31584;8687;9561;4876;54709
2018-09-09;Inverno;N;0.132740925888841;34.62941;20.35385;93.15385;27.23529;29802;8017;9018;4757;51593
2018-09-09;Inverno;N/A;5.55833324293296;28;21;94;75;29802;8017;9018;4757;51593
2018-09-09;Inverno;NE;8.76198885210518e-02;35.65789;18.17826;93.42857;22.42105;29802;8017;9018;4757;51593
2018-09-09;Inverno;S;4.44523485687872e-04;26.11304;12.05405;91.36842;39;29802;8017;9018;4757;51593
2018-09-09;Inverno;SECO;1.74323552637361e-03;37.11538;12.87231;93.4;13.85714;29802;8017;9018;4757;51593
2018-09-10;Inverno;N;0.503557821192468;35.54706;19.71333;93;20.88235;35459;10827;10129;5283;61698
2018-09-10;Inverno;N/A;8.33333345750968e-03;33.1;20.9;93;48;35459;10827;10129;5283;61698
2018-09-10;Inverno;NE;5.53302790212911e-02;36.31579;18.36667;92;26.15789;35459;10827;10129;5283;61698
2018-09-10;Inverno;S;2.7586176357646e-03;26;12.01111;90.94444;42.6087;35459;10827;10129;5283;61698
2018-09-10;Inverno;SECO;3.70497100288048e-02;36.5;13.89531;94.07692;13.45455;35459;10827;10129;5283;61698
2018-09-11;Inverno;N;4.0427864016965e-02;36.78823;20.09286;92.54546;22.29412;36744;11188;10450;5473;63854
2018-09-11;Inverno;N/A;0.204166666915019;29.05;23.1;95;66.5;36744;11188;10450;5473;63854
2018-09-11;Inverno;NE;3.0194872461531e-02;36.76842;18.86667;89.33334;26.36842;36744;11188;10450;5473;63854
2018-09-11;Inverno;S;2.33023263410562e-02;25.33478;11.85;93.66666;45.40909;36744;11188;10450;5473;63854
2018-09-11;Inverno;SECO;4.68162803445011e-03;37.064;14.51389;94;12.73913;36744;11188;10450;5473;63854
2018-09-12;Inverno;N;8.80730831025479e-02;35.31176;22.575;94.25;31.64706;36903;11351;10550;5463;64267
2018-09-12;Inverno;N/A;8.33333345750968e-03;33.45;22.55;96.5;47.5;36903;11351;10550;5463;64267
2018-09-12;Inverno;NE;2.09955959144281e-03;36.88947;18.81364;91.33334;24.63158;36903;11351;10550;5463;64267
2018-09-12;Inverno;S;3.24519032922884e-02;24.21818;11.81579;90.83334;48.09091;36903;11351;10550;5463;64267
2018-09-12;Inverno;SECO;2.21687679314831e-02;37.132;14.97838;94.8;13.78261;36903;11351;10550;5463;64267
2018-09-13;Inverno;N;0.143661324470304;33.77692;23.36539;92.81818;35.53846;37317;11386;10580;5458;64740
2018-09-13;Inverno;N/A;0.608333334947626;31.45;22.5;96;53.5;37317;11386;10580;5458;64740
2018-09-13;Inverno;NE;7.27657000728262e-03;36.18947;18.78333;86.5;20.52632;37317;11386;10580;5458;64740
2018-09-13;Inverno;S;4.57525206083018e-02;21.86316;13.66486;92.1579;61.73684;37317;11386;10580;5458;64740
2018-09-13;Inverno;SECO;1.94750624437196e-02;36.204;16.07631;94.4;19.33333;37317;11386;10580;5458;64740
2018-09-14;Inverno;N;1.22235994863634e-02;36;21.2;94.33334;23.17647;36806;11371;10477;5477;64130
2018-09-14;Inverno;N/A;0.104166665735344;33.15;22.65;96;46;36806;11371;10477;5477;64130
2018-09-14;Inverno;NE;1.1019403093087e-02;36.26842;18.0125;88;21.36842;36806;11371;10477;5477;64130
2018-09-14;Inverno;S;0.417780235771918;20.57143;14.47778;96.68421;71.38095;36806;11371;10477;5477;64130
2018-09-14;Inverno;SECO;0.318616025432129;33.72;16.14;95;24.2;36806;11371;10477;5477;64130
2018-09-15;Inverno;N;7.16051283447693e-02;36.4;20.80769;94.41666;24.58824;34078;9871;9992;5275;59217
2018-09-15;Inverno;N/A;0;33.8;22.35;92.5;41.5;34078;9871;9992;5275;59217
2018-09-15;Inverno;NE;1.02204540138094e-02;36.82632;17.60455;90.66666;22.42105;34078;9871;9992;5275;59217
2018-09-15;Inverno;S;0.338925859244126;24.02727;13.91111;97.125;52.18182;34078;9871;9992;5275;59217
2018-09-15;Inverno;SECO;0.146183400411004;33.26667;16.79412;96.4;38.2;34078;9871;9992;5275;59217
2018-09-16;Inverno;N;2.75659883899304e-02;37.05294;21.8;91.66666;24.88235;30404;8335;9374;5060;53172
2018-09-16;Inverno;N/A;0;34.45;23.15;92.5;45.5;30404;8335;9374;5060;53172
2018-09-16;Inverno;NE;8.31360493369478e-03;38.16316;19.82727;90.83334;19.05263;30404;8335;9374;5060;53172
2018-09-16;Inverno;S;7.17263539683902e-02;21.58636;13.13889;94;61.40909;30404;8335;9374;5060;53172
2018-09-16;Inverno;SECO;0.253110211041834;33.17916;15.76579;95.2;24.6;30404;8335;9374;5060;53172
2018-09-17;Inverno;N;2.2484219171262e-02;35.66923;22.59286;91.76923;35.11765;35411;11032;10588;5650;62681
2018-09-17;Inverno;N/A;0.416666650834183;34;22.45;93.5;46;35411;11032;10588;5650;62681
2018-09-17;Inverno;NE;1.87808579115275e-03;38.96842;21.48444;89;18.68421;35411;11032;10588;5650;62681
2018-09-17;Inverno;S;0.583936105663371;19.875;14.15556;96.33334;77.76923;35411;11032;10588;5650;62681
2018-09-17;Inverno;SECO;0.347258021965778;34.41667;15.56857;95.6;36.5;35411;11032;10588;5650;62681
2018-09-18;Inverno;N;4.4687707904571e-02;36.1;22.325;91;32;37174;11383;10746;5690;64994
2018-09-18;Inverno;N/A;0;34.3;23.2;90;41.5;37174;11383;10746;5690;64994
2018-09-18;Inverno;NE;7.75188357268538e-03;38.81579;20.88461;89.33334;17.52632;37174;11383;10746;5690;64994
2018-09-18;Inverno;S;4.48880822190808e-02;26.31818;13.15;96.94444;43.22727;37174;11383;10746;5690;64994
2018-09-18;Inverno;SECO;8.10117466705075e-02;35.44;16.12;95.84615;38;37174;11383;10746;5690;64994
2018-09-19;Inverno;N;3.75597570207901e-02;35.03333;23.07692;91;38.23529;38129;11521;10710;5668;66028
2018-09-19;Inverno;N/A;0;34.5;24.25;86;44;38129;11521;10710;5668;66028
2018-09-19;Inverno;NE;5.27372003368024e-03;38.00555;20.56923;89.5;20.73684;38129;11521;10710;5668;66028
2018-09-19;Inverno;S;0.159187951972449;27.12857;12.56667;94.73684;51.28205;38129;11521;10710;5668;66028
2018-09-19;Inverno;SECO;9.31041249869547e-02;34.65;17.54054;95;37.74074;38129;11521;10710;5668;66028
2018-09-20;Inverno;N;5.68894195719622e-02;35.1;22.69231;91;35.76923;37464;10721;10776;5537;64498
2018-09-20;Inverno;N/A;1.25000001862645e-02;34;23.3;90;48;37464;10721;10776;5537;64498
2018-09-20;Inverno;NE;6.56490047792128e-03;37.50588;20.42308;90.57143;20.82353;37464;10721;10776;5537;64498
2018-09-20;Inverno;S;0.461006169744198;21.87692;14.78462;93.38889;62.61538;37464;10721;10776;5537;64498
2018-09-20;Inverno;SECO;0.240043252681304;34.63334;17.66053;94.2;33.2;37464;10721;10776;5537;64498
2018-09-21;Inverno;N;4.19070119581496e-02;36.82941;21.68462;91.33334;25;37932;11244;10666;5606;65448
2018-09-21;Inverno;N/A;0.449999992114802;33.4;23.75;93;49;37932;11244;10666;5606;65448
2018-09-21;Inverno;NE;1.13952777198089e-02;37.28421;20.42195;89.28571;20.89474;37932;11244;10666;5606;65448
2018-09-21;Inverno;S;5.06630523078557e-03;27.37391;13.07333;96.26667;47.69565;37932;11244;10666;5606;65448
2018-09-21;Inverno;SECO;0.137978635586721;35.4;16.06111;96.16666;28.125;37932;11244;10666;5606;65448
2018-09-22;Inverno;N;1.35303897977186e-02;37.5;22.2;90.76923;22.94118;35084;10208;10044;5449;60785
2018-09-22;Inverno;N/A;0;33.85;23.05;95;43;35084;10208;10044;5449;60785
2018-09-22;Inverno;NE;1.43563439147935e-03;38.83529;19.33846;94.42857;15.94118;35084;10208;10044;5449;60785
2018-09-22;Inverno;S;1.05466766075955e-03;30.54783;16.23684;92.31579;37.08696;35084;10208;10044;5449;60785
2018-09-22;Inverno;SECO;8.44643337341646e-02;35.49445;16.84444;93.71429;21.66667;35084;10208;10044;5449;60785
2018-09-23;Inverno;N;5.69570277895158e-02;36.90588;22.68333;91.66666;27.82353;31773;8813;9477;5214;55278
2018-09-23;Inverno;N/A;0;34.85;22.65;91.5;41;31773;8813;9477;5214;55278
2018-09-23;Inverno;NE;5.42958617734257e-03;38.28947;19.83846;92.42857;20.21053;31773;8813;9477;5214;55278
2018-09-23;Inverno;S;0.281910596984542;32.20869;17.275;88.86842;33.82609;31773;8813;9477;5214;55278
2018-09-23;Inverno;SECO;5.57097788744916e-03;36.59394;16.42;95.2;18.875;31773;8813;9477;5214;55278
2018-09-24;Inverno;N;4.85327765423184e-02;34.92143;23;92;38.23529;38267;11419;10600;5750;66036
2018-09-24;Inverno;N/A;0;34.5;23.65;89;43;38267;11419;10600;5750;66036
2018-09-24;Inverno;NE;2.23327823186992e-02;37.28421;20.77045;90.71429;24.68421;38267;11419;10600;5750;66036
2018-09-24;Inverno;S;0.564681974705309;32.23182;17.13784;93.02631;33.13636;38267;11419;10600;5750;66036
2018-09-24;Inverno;SECO;4.51949273546537e-02;36.72647;17.4;94.4;23.16667;38267;11419;10600;5750;66036
2018-09-25;Inverno;N;4.80169337708503e-02;34.4;22.3;92.66666;39.17647;39362;11757;10892;5697;67708
2018-09-25;Inverno;N/A;0;34.3;24;87.5;43.5;39362;11757;10892;5697;67708
2018-09-25;Inverno;NE;8.55353761532266e-03;36.90526;20.82308;91.85714;26.63158;39362;11757;10892;5697;67708
2018-09-25;Inverno;S;0.160673372408686;27.11;15.63077;94.07895;50.35;39362;11757;10892;5697;67708
2018-09-25;Inverno;SECO;5.14504323985117e-02;35.16;17.72;94;18.4;39362;11757;10892;5697;67708
2018-09-26;Inverno;N;3.12567996171614e-02;35.69286;22.65833;91.63636;36.57143;40103;11739;10804;5758;68404
2018-09-26;Inverno;N/A;0;35.5;23.15;91.5;41.5;40103;11739;10804;5758;68404
2018-09-26;Inverno;NE;6.74562664304782e-03;37.84737;20.52609;88.85714;23.68421;40103;11739;10804;5758;68404
2018-09-26;Inverno;S;0.248619190371958;26.68095;16.76667;96.33334;58.42857;40103;11739;10804;5758;68404
2018-09-26;Inverno;SECO;7.68017401579224e-02;35.80833;18.36667;94.4;16.4;40103;11739;10804;5758;68404
2018-09-27;Inverno;N;1.13823068017761e-02;35.49412;22.34546;91.72727;34.23529;40091;11581;10670;5740;68082
2018-09-27;Inverno;N/A;2.08333333333333e-02;33.6;24.8;89.5;48.5;40091;11581;10670;5740;68082
2018-09-27;Inverno;NE;2.38671247158588e-03;37.85789;20.38696;89.57143;20.26316;40091;11581;10670;5740;68082
2018-09-27;Inverno;S;0.145116870252726;23.34211;16.32778;95.77778;69.94736;40091;11581;10670;5740;68082
2018-09-27;Inverno;SECO;0.156053012536722;35.59167;18.64;93.8;18;40091;11581;10670;5740;68082
2018-09-28;Inverno;N;5.51181498294075e-02;35.70714;21.96923;91.90909;32.88235;38821;11622;10763;5760;66966
2018-09-28;Inverno;N/A;0;35.25;23.65;89.5;39.5;38821;11622;10763;5760;66966
2018-09-28;Inverno;NE;3.24894094713576e-03;38.55263;20.2087;91.14286;18.73684;38821;11622;10763;5760;66966
2018-09-28;Inverno;S;1.65293337712582e-02;27.21428;16.82;95.11765;50.66667;38821;11622;10763;5760;66966
2018-09-28;Inverno;SECO;0.208124279651868;34.22917;18.22;94.59375;19.4;38821;11622;10763;5760;66966
2018-09-29;Inverno;N;3.2136432263845e-02;35.99412;22.43636;92.66666;32.47059;35386;10337;10325;5429;61477
2018-09-29;Inverno;N/A;0.666666666666667;34.8;24.3;88;44.5;35386;10337;10325;5429;61477
2018-09-29;Inverno;NE;1.0028485681687e-02;39.01052;20.36739;91.28571;19.21053;35386;10337;10325;5429;61477
2018-09-29;Inverno;S;4.99309335266136e-02;29.57949;17.48333;90.61111;50.81818;35386;10337;10325;5429;61477
2018-09-29;Inverno;SECO;9.4419518202388e-02;35.408;18.66;95.4;17.4;35386;10337;10325;5429;61477
2018-09-30;Inverno;N;2.52158843873379e-02;35.23846;22.23333;91.33334;41.70588;31902;8682;9563;5171;55318
2018-09-30;Inverno;N/A;0;35;23.3;93.5;37;31902;8682;9563;5171;55318
2018-09-30;Inverno;NE;8.61691757260511e-04;37.46842;20.84;89.85714;26.05263;31902;8682;9563;5171;55318
2018-09-30;Inverno;S;0.514682347394733;23.7;16.3973;94.22222;69.8421;31902;8682;9563;5171;55318
2018-09-30;Inverno;SECO;0.210003451358837;34.34;18.42;95;24.6;31902;8682;9563;5171;55318
2019-09-01;Inverno;N;3.60127738056083e-02;37.575;19.38125;93;17;30770;8288;8924;5286;53269
2019-09-01;Inverno;N/A;0;34.7;24.2;90;41;30770;8288;8924;5286;53269
2019-09-01;Inverno;NE;3.75401979617891e-02;36.46667;17.5619;97.75;22.22222;30770;8288;8924;5286;53269
2019-09-01;Inverno;S;0.356561529366041;18.385;8.121951;95.57895;43.34884;30770;8288;8924;5286;53269
2019-09-01;Inverno;SECO;0.11251799276215;36.53333;15.775;96;17.375;30770;8288;8924;5286;53269
2019-09-02;Inverno;N;2.17130430818846e-02;38.21765;18.4625;93;16.05882;36291;10749;10075;5806;62922
2019-09-02;Inverno;N/A;0;34.3;23.8;90;45;36291;10749;10075;5806;62922
2019-09-02;Inverno;NE;3.73460614913104e-02;36.96667;18.43333;98;22.88889;36291;10749;10075;5806;62922
2019-09-02;Inverno;S;5.04165303298376e-02;20.50952;5.085714;96.42105;40.53489;36291;10749;10075;5806;62922
2019-09-02;Inverno;SECO;0.132303020604498;36.18621;14.8303;95.24242;17.8;36291;10749;10075;5806;62922
2019-09-03;Inverno;N;4.08185701506833e-02;38.30625;18.4875;92;16;37447;11313;10257;5866;64884
2019-09-03;Inverno;N/A;8.33333345750968e-03;32.9;23.9;91;52;37447;11313;10257;5866;64884
2019-09-03;Inverno;NE;1.33489087117293e-02;36.89444;19;97.2;25.55556;37447;11313;10257;5866;64884
2019-09-03;Inverno;S;3.54207173934103e-02;23.77273;6.488095;92.47369;42.90476;37447;11313;10257;5866;64884
2019-09-03;Inverno;SECO;5.02884956028235e-02;37.21333;16.94118;95.33334;16.8;37447;11313;10257;5866;64884
2019-09-04;Inverno;N;3.73560067964718e-02;38.11875;19.275;91.61539;17.375;37237;11530;10174;5875;64815
2019-09-04;Inverno;N/A;7.50000004967054e-02;33;23;91;50;37237;11530;10174;5875;64815
2019-09-04;Inverno;NE;1.68220890457936e-02;37.24706;18.72683;96.8;22.82353;37237;11530;10174;5875;64815
2019-09-04;Inverno;S;2.43710576323792e-02;23.21818;4.745;88.42857;35.95349;37237;11530;10174;5875;64815
2019-09-04;Inverno;SECO;4.80584396544145e-02;38.14138;17.06;95.16666;11.6;37237;11530;10174;5875;64815
2019-09-05;Inverno;N;3.2143457660762e-02;37.65882;20.0375;90.38461;20.11765;36552;11620;10361;5673;64205
2019-09-05;Inverno;N/A;0;34.9;23.2;93;48;36552;11620;10361;5673;64205
2019-09-05;Inverno;NE;3.00795613899633e-02;36.90556;18.29024;98.6;23.22222;36552;11620;10361;5673;64205
2019-09-05;Inverno;S;1.02706260901565e-02;19.85714;4.0425;86.72727;52.04651;36552;11620;10361;5673;64205
2019-09-05;Inverno;SECO;8.16842589847511e-02;37.95484;15.04;95.83334;11.2;36552;11620;10361;5673;64205
2019-09-06;Inverno;N;3.19646251775945e-02;36.32143;20.75625;92.5;18.85714;35880;11386;10233;5604;63103
2019-09-06;Inverno;N/A;0;34.4;22.8;91;42;35880;11386;10233;5604;63103
2019-09-06;Inverno;NE;4.94095352526832e-02;35.99445;19.67073;96.6;21.33333;35880;11386;10233;5604;63103
2019-09-06;Inverno;S;0.191351955497844;22.67273;9.559091;93.36364;61.09091;35880;11386;10233;5604;63103
2019-09-06;Inverno;SECO;8.06906639365479e-02;37.06207;14.95833;95.16666;17.40909;35880;11386;10233;5604;63103
2019-09-07;Inverno;N;0.119930669343254;36.275;20.93125;92;15.625;31572;9020;9167;5140;54899
2019-09-07;Inverno;N/A;0.183333332339923;32.3;21.3;91;52;31572;9020;9167;5140;54899
2019-09-07;Inverno;NE;4.5249465139932e-02;35.1;18.81667;94.2;22.27778;31572;9020;9167;5140;54899
2019-09-07;Inverno;S;8.7158196605742e-02;31.26191;13.44545;90.68182;35.38095;31572;9020;9167;5140;54899
2019-09-07;Inverno;SECO;2.42415745897839e-02;37.74;16.31154;95.83334;16.54545;31572;9020;9167;5140;54899
2019-09-08;Inverno;N;3.97687703603879e-02;36.53125;19.73125;94.25;18.4375;30824;8565;8808;5104;53301
2019-09-08;Inverno;N/A;0;34.3;24.1;89;48;30824;8565;8808;5104;53301
2019-09-08;Inverno;NE;3.72281037028491e-02;36.10556;19;93.4;21.72222;30824;8565;8808;5104;53301
2019-09-08;Inverno;S;9.20542905288231e-02;33.575;17.87273;88.14634;29.80952;30824;8565;8808;5104;53301
2019-09-08;Inverno;SECO;1.22625154996058e-02;37.72353;16.14;95;18.36364;30824;8565;8808;5104;53301
2019-09-09;Inverno;N;1.8908356265941e-02;37;19.8125;93.5;20;37815;11597;10000;5695;65107
2019-09-09;Inverno;N/A;8.33333314706882e-02;32;22.9;91;55;37815;11597;10000;5695;65107
2019-09-09;Inverno;NE;2.48582008110437e-02;36.06111;19.40769;97.2;22.44444;37815;11597;10000;5695;65107
2019-09-09;Inverno;S;3.10879314266559e-02;34.42727;18.65;82.8;25.04545;37815;11597;10000;5695;65107
2019-09-09;Inverno;SECO;8.5330174517973e-03;38.22059;15.69524;96;18.63333;37815;11597;10000;5695;65107
2019-09-10;Inverno;N;2.75595245184377e-02;37.64375;20.4625;93.5;17.3125;39788;12035;10278;5911;68011
2019-09-10;Inverno;N/A;5.00000019868215e-02;34.4;23;92;44;39788;12035;10278;5911;68011
2019-09-10;Inverno;NE;4.72058327577543e-02;36.58333;19.50769;98.25;22.27778;39788;12035;10278;5911;68011
2019-09-10;Inverno;S;6.06896199234244e-02;34.17727;15.89268;88.31707;26.54545;39788;12035;10278;5911;68011
2019-09-10;Inverno;SECO;7.90598326905941e-04;37.75143;16.27619;96.2;16.2;39788;12035;10278;5911;68011
2019-09-11;Inverno;N;6.71313271935408e-03;38.3875;20.5875;92;16.875;40689;12092;10352;5939;69073
2019-09-11;Inverno;N/A;0.241666674613953;34.6;22.6;93;44;40689;12092;10352;5939;69073
2019-09-11;Inverno;NE;8.77103806875918e-02;36.53333;19.28947;98.75;21.27778;40689;12092;10352;5939;69073
2019-09-11;Inverno;S;0.26920135537835;34.28095;15.2725;92.7;25.66667;40689;12092;10352;5939;69073
2019-09-11;Inverno;SECO;9.90484547510278e-03;37.81333;16.5619;94.2;13.2;40689;12092;10352;5939;69073
2019-09-12;Inverno;N;2.39553654876848e-03;38.3;20.61875;91.5;15.4;41437;11834;10460;5995;69725
2019-09-12;Inverno;N/A;0;34.8;23.4;92;42;41437;11834;10460;5995;69725
2019-09-12;Inverno;NE;3.20525294907081e-02;36.95;19.30732;96.8;22.22222;41437;11834;10460;5995;69725
2019-09-12;Inverno;S;0.182777472448328;29.78095;14.09762;96.4359;44.19048;41437;11834;10460;5995;69725
2019-09-12;Inverno;SECO;1.91021599282976e-02;37.38667;16.3619;96;11.96;41437;11834;10460;5995;69725
2019-09-13;Inverno;N;3.90489763502652e-02;38.79231;19.40625;90.5;16;39802;11468;10509;5998;67777
2019-09-13;Inverno;N/A;0;35.5;23.6;91;38;39802;11468;10509;5998;67777
2019-09-13;Inverno;NE;1.86298076490251e-04;38.02941;18.825;98.25;20.23529;39802;11468;10509;5998;67777
2019-09-13;Inverno;S;2.08973770495504e-02;25.61905;10.4439;95;56.33333;39802;11468;10509;5998;67777
2019-09-13;Inverno;SECO;7.42043169613074e-02;37.2375;16.08462;93;11.25;39802;11468;10509;5998;67777
2019-09-14;Inverno;N;1.09643632235626e-02;38.08461;20.6;92;20.33333;35908;9911;9931;5729;61478
2019-09-14;Inverno;N/A;0;35.4;23.7;89;38;35908;9911;9931;5729;61478
2019-09-14;Inverno;NE;6.88779940052579e-03;37.52353;19.24762;94.4;20.88235;35908;9911;9931;5729;61478
2019-09-14;Inverno;S;8.73523435115607e-03;28.99091;12.2119;92.04878;45.5;35908;9911;9931;5729;61478
2019-09-14;Inverno;SECO;9.60711320415915e-03;38.15333;17.23611;95.16666;12.36364;35908;9911;9931;5729;61478
2019-09-15;Inverno;N;1.59020145035659e-02;37.74706;21.55625;92.5;19;32892;8803;9255;5418;56369
2019-09-15;Inverno;N/A;0;35.8;24.9;82;36;32892;8803;9255;5418;56369
2019-09-15;Inverno;NE;2.22609074941526e-02;36.76667;18.58;98.4;21.27778;32892;8803;9255;5418;56369
2019-09-15;Inverno;S;2.95834974773849e-03;33.54286;15.9;91.175;29.85714;32892;8803;9255;5418;56369
2019-09-15;Inverno;SECO;9.24972402378141e-03;39.56572;17.55397;95.4;14.75;32892;8803;9255;5418;56369
2019-09-16;Inverno;N;4.83111062436365e-02;37.775;20.8625;92;18.25;39855;11923;10157;5786;67721
2019-09-16;Inverno;N/A;0.874999980131785;31.4;21.5;92;58;39855;11923;10157;5786;67721
2019-09-16;Inverno;NE;5.37709508086361e-02;36.55556;19.62558;98.4;23.33333;39855;11923;10157;5786;67721
2019-09-16;Inverno;S;3.90506639248795e-02;34.95238;17.4425;83.375;23.09091;39855;11923;10157;5786;67721
2019-09-16;Inverno;SECO;1.50386334765547e-03;39.52857;16.64;95.4;14.13636;39855;11923;10157;5786;67721
2019-09-17;Inverno;N;0.122059051028918;37.7125;21.75;93.58334;19.1875;41508;12000;10347;5633;69488
2019-09-17;Inverno;N/A;5.00000019868215e-02;31.3;23.8;89;53;41508;12000;10347;5633;69488
2019-09-17;Inverno;NE;6.49469008761419e-02;36.25555;18.03864;96.8;23.16667;41508;12000;10347;5633;69488
2019-09-17;Inverno;S;0.133195659223323;33.77;11.96829;92.75;26.42857;41508;12000;10347;5633;69488
2019-09-17;Inverno;SECO;1.10971116053406e-02;38.47097;16.46615;95.4;13.83333;41508;12000;10347;5633;69488
2019-09-18;Inverno;N;1.50668568210676e-02;37.91875;21.125;93.23077;18;41855;11679;10500;5662;69696
2019-09-18;Inverno;N/A;9.16666692743699e-02;34.2;22.9;92;43;41855;11679;10500;5662;69696
2019-09-18;Inverno;NE;6.71467289042387e-02;37.11176;19.55778;94.6;23.5;41855;11679;10500;5662;69696
2019-09-18;Inverno;S;0.262204450813846;28.10476;11.065;96.33334;48.52381;41855;11679;10500;5662;69696
2019-09-18;Inverno;SECO;4.81369266635738e-03;37.14839;17.6;95.2;13.2;41855;11679;10500;5662;69696
2019-09-19;Inverno;N;6.19183305340509e-03;38.59375;20.88125;93;18.8125;41221;11511;10582;5773;69087
2019-09-19;Inverno;N/A;0.216666674862305;33.3;23.2;92;53;41221;11511;10582;5773;69087
2019-09-19;Inverno;NE;8.32233458398453e-03;38;19.8;96.2;21.1875;41221;11511;10582;5773;69087
